Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 46%, 153 secs]  8 threads:    23019454 ops,  162589 (avg:  150409) ops/sec, 16.44MB/sec (avg: 15.21MB/sec),  2.43 (avg:  2.65) msec latency
[RUN #1 46%, 154 secs]  8 threads:    23199659 ops,  180161 (avg:  150602) ops/sec, 18.22MB/sec (avg: 15.23MB/sec),  2.23 (avg:  2.65) msec latency
[RUN #1 47%, 155 secs]  8 threads:    23355914 ops,  156217 (avg:  150639) ops/sec, 15.80MB/sec (avg: 15.23MB/sec),  2.57 (avg:  2.65) msec latency
[RUN #1 47%, 156 secs]  8 threads:    23499092 ops,  143152 (avg:  150591) ops/sec, 14.48MB/sec (avg: 15.23MB/sec),  2.79 (avg:  2.65) msec latency
[RUN #1 47%, 157 secs]  8 threads:    23648910 ops,  149784 (avg:  150586) ops/sec, 15.15MB/sec (avg: 15.23MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 48%, 158 secs]  8 threads:    23799970 ops,  151021 (avg:  150588) ops/sec, 15.27MB/sec (avg: 15.23MB/sec),  2.61 (avg:  2.65) msec latency
[RUN #1 48%, 159 secs]  8 threads:    23948192 ops,  148193 (avg:  150573) ops/sec, 14.99MB/sec (avg: 15.23MB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 48%, 160 secs]  8 threads:    24099930 ops,  151706 (avg:  150580) ops/sec, 15.34MB/sec (avg: 15.23MB/sec),  2.69 (avg:  2.65) msec latency
[RUN #1 48%, 161 secs]  8 threads:    24249931 ops,  149969 (avg:  150577) ops/sec, 15.16MB/sec (avg: 15.23MB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 49%, 162 secs]  8 threads:    24401324 ops,  151354 (avg:  150581) ops/sec, 15.30MB/sec (avg: 15.23MB/sec),  2.63 (avg:  2.65) msec latency
[RUN #1 49%, 163 secs]  8 threads:    24539861 ops,  138501 (avg:  150507) ops/sec, 14.01MB/sec (avg: 15.22MB/sec),  2.91 (avg:  2.65) msec latency
[RUN #1 49%, 164 secs]  8 threads:    24692865 ops,  152957 (avg:  150522) ops/sec, 15.47MB/sec (avg: 15.22MB/sec),  2.61 (avg:  2.65) msec latency
[RUN #1 50%, 165 secs]  8 threads:    24836683 ops,  143788 (avg:  150481) ops/sec, 14.54MB/sec (avg: 15.22MB/sec),  2.78 (avg:  2.65) msec latency
[RUN #1 50%, 166 secs]  8 threads:    24996191 ops,  159474 (avg:  150536) ops/sec, 16.13MB/sec (avg: 15.22MB/sec),  2.49 (avg:  2.65) msec latency
[RUN #1 50%, 167 secs]  8 threads:    25153253 ops,  157016 (avg:  150574) ops/sec, 15.88MB/sec (avg: 15.23MB/sec),  2.57 (avg:  2.65) msec latency
[RUN #1 51%, 168 secs]  8 threads:    25314834 ops,  161547 (avg:  150640) ops/sec, 16.34MB/sec (avg: 15.23MB/sec),  2.44 (avg:  2.65) msec latency
[RUN #1 51%, 169 secs]  8 threads:    25477171 ops,  162298 (avg:  150709) ops/sec, 16.41MB/sec (avg: 15.24MB/sec),  2.49 (avg:  2.65) msec latency
[RUN #1 51%, 170 secs]  8 threads:    25634151 ops,  156942 (avg:  150745) ops/sec, 15.87MB/sec (avg: 15.24MB/sec),  2.54 (avg:  2.65) msec latency
[RUN #1 52%, 171 secs]  8 threads:    25782009 ops,  147820 (avg:  150728) ops/sec, 14.95MB/sec (avg: 15.24MB/sec),  2.66 (avg:  2.65) msec latency
[RUN #1 52%, 172 secs]  8 threads:    25933943 ops,  151890 (avg:  150735) ops/sec, 15.36MB/sec (avg: 15.24MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 52%, 173 secs]  8 threads:    26077858 ops,  143878 (avg:  150695) ops/sec, 14.55MB/sec (avg: 15.24MB/sec),  2.76 (avg:  2.65) msec latency
[RUN #1 52%, 174 secs]  8 threads:    26229872 ops,  151977 (avg:  150703) ops/sec, 15.37MB/sec (avg: 15.24MB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 53%, 175 secs]  8 threads:    26378273 ops,  148355 (avg:  150689) ops/sec, 15.00MB/sec (avg: 15.24MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 53%, 176 secs]  8 threads:    26517322 ops,  139015 (avg:  150623) ops/sec, 14.06MB/sec (avg: 15.23MB/sec),  2.89 (avg:  2.65) msec latency
[RUN #1 53%, 177 secs]  8 threads:    26665373 ops,  148013 (avg:  150608) ops/sec, 14.97MB/sec (avg: 15.23MB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 54%, 178 secs]  8 threads:    26817035 ops,  151611 (avg:  150614) ops/sec, 15.33MB/sec (avg: 15.23MB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 54%, 179 secs]  8 threads:    26955530 ops,  138463 (avg:  150546) ops/sec, 14.00MB/sec (avg: 15.22MB/sec),  2.88 (avg:  2.65) msec latency
[RUN #1 54%, 180 secs]  8 threads:    27094450 ops,  138868 (avg:  150481) ops/sec, 14.04MB/sec (avg: 15.22MB/sec),  2.87 (avg:  2.65) msec latency
[RUN #1 54%, 181 secs]  8 threads:    27244195 ops,  149709 (avg:  150477) ops/sec, 15.14MB/sec (avg: 15.22MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 55%, 182 secs]  8 threads:    27388470 ops,  144235 (avg:  150442) ops/sec, 14.59MB/sec (avg: 15.21MB/sec),  2.78 (avg:  2.65) msec latency
[RUN #1 55%, 183 secs]  8 threads:    27527787 ops,  139288 (avg:  150382) ops/sec, 14.08MB/sec (avg: 15.21MB/sec),  2.85 (avg:  2.65) msec latency
[RUN #1 55%, 184 secs]  8 threads:    27685170 ops,  157347 (avg:  150419) ops/sec, 15.91MB/sec (avg: 15.21MB/sec),  2.53 (avg:  2.65) msec latency
[RUN #1 56%, 185 secs]  8 threads:    27821327 ops,  136122 (avg:  150342) ops/sec, 13.76MB/sec (avg: 15.20MB/sec),  2.96 (avg:  2.66) msec latency
[RUN #1 56%, 186 secs]  8 threads:    27966128 ops,  144763 (avg:  150312) ops/sec, 14.64MB/sec (avg: 15.20MB/sec),  2.76 (avg:  2.66) msec latency
[RUN #1 56%, 187 secs]  8 threads:    28119874 ops,  153706 (avg:  150330) ops/sec, 15.54MB/sec (avg: 15.20MB/sec),  2.60 (avg:  2.66) msec latency
[RUN #1 57%, 188 secs]  8 threads:    28273749 ops,  153845 (avg:  150349) ops/sec, 15.56MB/sec (avg: 15.20MB/sec),  2.58 (avg:  2.66) msec latency
[RUN #1 57%, 189 secs]  8 threads:    28419873 ops,  146084 (avg:  150326) ops/sec, 14.77MB/sec (avg: 15.20MB/sec),  2.73 (avg:  2.66) msec latency
[RUN #1 57%, 190 secs]  8 threads:    28559318 ops,  139400 (avg:  150269) ops/sec, 14.10MB/sec (avg: 15.20MB/sec),  2.86 (avg:  2.66) msec latency
[RUN #1 57%, 191 secs]  8 threads:    28704205 ops,  144845 (avg:  150240) ops/sec, 14.65MB/sec (avg: 15.19MB/sec),  2.78 (avg:  2.66) msec latency
[RUN #1 58%, 192 secs]  8 threads:    28843137 ops,  138896 (avg:  150181) ops/sec, 14.04MB/sec (avg: 15.19MB/sec),  2.84 (avg:  2.66) msec latency
[RUN #1 58%, 193 secs]  8 threads:    28993616 ops,  150435 (avg:  150183) ops/sec, 15.21MB/sec (avg: 15.19MB/sec),  2.68 (avg:  2.66) msec latency
[RUN #1 58%, 194 secs]  8 threads:    29149767 ops,  156118 (avg:  150213) ops/sec, 15.79MB/sec (avg: 15.19MB/sec),  2.56 (avg:  2.66) msec latency
[RUN #1 59%, 195 secs]  8 threads:    29300426 ops,  150627 (avg:  150215) ops/sec, 15.23MB/sec (avg: 15.19MB/sec),  2.65 (avg:  2.66) msec latency
[RUN #1 59%, 196 secs]  8 threads:    29451582 ops,  151112 (avg:  150220) ops/sec, 15.28MB/sec (avg: 15.19MB/sec),  2.64 (avg:  2.66) msec latency
[RUN #1 59%, 197 secs]  8 threads:    29603552 ops,  151933 (avg:  150229) ops/sec, 15.36MB/sec (avg: 15.19MB/sec),  2.62 (avg:  2.66) msec latency
[RUN #1 60%, 198 secs]  8 threads:    29759457 ops,  155867 (avg:  150257) ops/sec, 15.76MB/sec (avg: 15.19MB/sec),  2.57 (avg:  2.66) msec latency
[RUN #1 60%, 199 secs]  8 threads:    29927346 ops,  167843 (avg:  150346) ops/sec, 16.97MB/sec (avg: 15.20MB/sec),  2.38 (avg:  2.66) msec latency
[RUN #1 60%, 200 secs]  8 threads:    30074275 ops,  146891 (avg:  150328) ops/sec, 14.85MB/sec (avg: 15.20MB/sec),  2.71 (avg:  2.66) msec latency
[RUN #1 60%, 201 secs]  8 threads:    30225569 ops,  151252 (avg:  150333) ops/sec, 15.29MB/sec (avg: 15.20MB/sec),  2.65 (avg:  2.66) msec latency
[RUN #1 61%, 202 secs]  8 threads:    30373269 ops,  147662 (avg:  150320) ops/sec, 14.93MB/sec (avg: 15.20MB/sec),  2.70 (avg:  2.66) msec latency
[RUN #1 61%, 203 secs]  8 threads:    30541388 ops,  168086 (avg:  150407) ops/sec, 17.00MB/sec (avg: 15.21MB/sec),  2.37 (avg:  2.65) msec latency
[RUN #1 61%, 204 secs]  8 threads:    30690286 ops,  148862 (avg:  150400) ops/sec, 15.05MB/sec (avg: 15.21MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 62%, 205 secs]  8 threads:    30833971 ops,  143657 (avg:  150367) ops/sec, 14.53MB/sec (avg: 15.21MB/sec),  2.80 (avg:  2.65) msec latency
[RUN #1 62%, 206 secs]  8 threads:    30977421 ops,  143408 (avg:  150333) ops/sec, 14.50MB/sec (avg: 15.20MB/sec),  2.75 (avg:  2.66) msec latency
[RUN #1 62%, 207 secs]  8 threads:    31120613 ops,  143150 (avg:  150298) ops/sec, 14.48MB/sec (avg: 15.20MB/sec),  2.81 (avg:  2.66) msec latency
[RUN #1 63%, 208 secs]  8 threads:    31254008 ops,  133369 (avg:  150217) ops/sec, 13.49MB/sec (avg: 15.19MB/sec),  2.96 (avg:  2.66) msec latency
[RUN #1 63%, 209 secs]  8 threads:    31409199 ops,  155156 (avg:  150240) ops/sec, 15.69MB/sec (avg: 15.19MB/sec),  2.61 (avg:  2.66) msec latency
[RUN #1 63%, 210 secs]  8 threads:    31570797 ops,  161556 (avg:  150294) ops/sec, 16.34MB/sec (avg: 15.20MB/sec),  2.47 (avg:  2.66) msec latency
[RUN #1 63%, 211 secs]  8 threads:    31710766 ops,  139930 (avg:  150245) ops/sec, 14.15MB/sec (avg: 15.19MB/sec),  2.84 (avg:  2.66) msec latency
[RUN #1 64%, 212 secs]  8 threads:    31869992 ops,  159185 (avg:  150287) ops/sec, 16.10MB/sec (avg: 15.20MB/sec),  2.52 (avg:  2.66) msec latency
[RUN #1 64%, 213 secs]  8 threads:    32019522 ops,  149498 (avg:  150284) ops/sec, 15.12MB/sec (avg: 15.20MB/sec),  2.66 (avg:  2.66) msec latency
[RUN #1 64%, 214 secs]  8 threads:    32182803 ops,  163239 (avg:  150344) ops/sec, 16.51MB/sec (avg: 15.20MB/sec),  2.44 (avg:  2.66) msec latency
[RUN #1 65%, 215 secs]  8 threads:    32337141 ops,  154296 (avg:  150363) ops/sec, 15.60MB/sec (avg: 15.20MB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 65%, 216 secs]  8 threads:    32489086 ops,  151910 (avg:  150370) ops/sec, 15.36MB/sec (avg: 15.21MB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 65%, 217 secs]  8 threads:    32640279 ops,  151151 (avg:  150373) ops/sec, 15.28MB/sec (avg: 15.21MB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 66%, 218 secs]  8 threads:    32779994 ops,  139683 (avg:  150324) ops/sec, 14.12MB/sec (avg: 15.20MB/sec),  2.86 (avg:  2.66) msec latency
[RUN #1 66%, 219 secs]  8 threads:    32934019 ops,  153983 (avg:  150341) ops/sec, 15.57MB/sec (avg: 15.20MB/sec),  2.59 (avg:  2.66) msec latency
[RUN #1 66%, 220 secs]  8 threads:    33079456 ops,  145402 (avg:  150319) ops/sec, 14.70MB/sec (avg: 15.20MB/sec),  2.73 (avg:  2.66) msec latency
[RUN #1 66%, 221 secs]  8 threads:    33222416 ops,  142927 (avg:  150285) ops/sec, 14.45MB/sec (avg: 15.20MB/sec),  2.82 (avg:  2.66) msec latency
[RUN #1 67%, 222 secs]  8 threads:    33365623 ops,  143165 (avg:  150253) ops/sec, 14.48MB/sec (avg: 15.19MB/sec),  2.78 (avg:  2.66) msec latency
[RUN #1 67%, 223 secs]  8 threads:    33518228 ops,  152573 (avg:  150263) ops/sec, 15.43MB/sec (avg: 15.19MB/sec),  2.62 (avg:  2.66) msec latency
[RUN #1 67%, 224 secs]  8 threads:    33693670 ops,  175399 (avg:  150376) ops/sec, 17.74MB/sec (avg: 15.21MB/sec),  2.27 (avg:  2.65) msec latency
[RUN #1 68%, 225 secs]  8 threads:    33844292 ops,  150588 (avg:  150377) ops/sec, 15.23MB/sec (avg: 15.21MB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 68%, 226 secs]  8 threads:    33995233 ops,  150897 (avg:  150379) ops/sec, 15.26MB/sec (avg: 15.21MB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 68%, 227 secs]  8 threads:    34147061 ops,  151779 (avg:  150385) ops/sec, 15.35MB/sec (avg: 15.21MB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 69%, 228 secs]  8 threads:    34297851 ops,  150751 (avg:  150387) ops/sec, 15.24MB/sec (avg: 15.21MB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 69%, 229 secs]  8 threads:    34446017 ops,  148132 (avg:  150377) ops/sec, 14.98MB/sec (avg: 15.21MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 69%, 230 secs]  8 threads:    34589929 ops,  143863 (avg:  150349) ops/sec, 14.55MB/sec (avg: 15.20MB/sec),  2.80 (avg:  2.66) msec latency
[RUN #1 69%, 231 secs]  8 threads:    34743561 ops,  153597 (avg:  150363) ops/sec, 15.53MB/sec (avg: 15.20MB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 70%, 232 secs]  8 threads:    34891213 ops,  147618 (avg:  150351) ops/sec, 14.93MB/sec (avg: 15.20MB/sec),  2.66 (avg:  2.65) msec latency
[RUN #1 70%, 233 secs]  8 threads:    35045307 ops,  154054 (avg:  150367) ops/sec, 15.58MB/sec (avg: 15.21MB/sec),  2.63 (avg:  2.65) msec latency
[RUN #1 70%, 234 secs]  8 threads:    35208389 ops,  163037 (avg:  150421) ops/sec, 16.49MB/sec (avg: 15.21MB/sec),  2.45 (avg:  2.65) msec latency
[RUN #1 71%, 235 secs]  8 threads:    35371544 ops,  163108 (avg:  150475) ops/sec, 16.49MB/sec (avg: 15.22MB/sec),  2.45 (avg:  2.65) msec latency
[RUN #1 71%, 236 secs]  8 threads:    35535067 ops,  163481 (avg:  150530) ops/sec, 16.53MB/sec (avg: 15.22MB/sec),  2.44 (avg:  2.65) msec latency
[RUN #1 71%, 237 secs]  8 threads:    35694309 ops,  159196 (avg:  150566) ops/sec, 16.10MB/sec (avg: 15.23MB/sec),  2.51 (avg:  2.65) msec latency
[RUN #1 72%, 238 secs]  8 threads:    35854636 ops,  160296 (avg:  150607) ops/sec, 16.21MB/sec (avg: 15.23MB/sec),  2.49 (avg:  2.65) msec latency
[RUN #1 72%, 239 secs]  8 threads:    36011430 ops,  156758 (avg:  150633) ops/sec, 15.85MB/sec (avg: 15.23MB/sec),  2.55 (avg:  2.65) msec latency
[RUN #1 72%, 240 secs]  8 threads:    36162129 ops,  150658 (avg:  150633) ops/sec, 15.23MB/sec (avg: 15.23MB/sec),  2.62 (avg:  2.65) msec latency
[RUN #1 73%, 241 secs]  8 threads:    36311444 ops,  149279 (avg:  150628) ops/sec, 15.10MB/sec (avg: 15.23MB/sec),  2.69 (avg:  2.65) msec latency
[RUN #1 73%, 242 secs]  8 threads:    36465360 ops,  153805 (avg:  150641) ops/sec, 15.55MB/sec (avg: 15.23MB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 73%, 243 secs]  8 threads:    36626103 ops,  160707 (avg:  150682) ops/sec, 16.25MB/sec (avg: 15.24MB/sec),  2.50 (avg:  2.65) msec latency
[RUN #1 74%, 244 secs]  8 threads:    36775100 ops,  148939 (avg:  150675) ops/sec, 15.06MB/sec (avg: 15.24MB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 74%, 245 secs]  8 threads:    36927925 ops,  152780 (avg:  150684) ops/sec, 15.45MB/sec (avg: 15.24MB/sec),  2.62 (avg:  2.65) msec latency
[RUN #1 74%, 246 secs]  8 threads:    37083682 ops,  155719 (avg:  150704) ops/sec, 15.75MB/sec (avg: 15.24MB/sec),  2.55 (avg:  2.65) msec latency
[RUN #1 74%, 247 secs]  8 threads:    37233682 ops,  149928 (avg:  150701) ops/sec, 15.16MB/sec (avg: 15.24MB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 75%, 248 secs]  8 threads:    37395200 ops,  161466 (avg:  150744) ops/sec, 16.33MB/sec (avg: 15.24MB/sec),  2.47 (avg:  2.65) msec latency
[RUN #1 75%, 249 secs]  8 threads:    37548889 ops,  153649 (avg:  150756) ops/sec, 15.54MB/sec (avg: 15.24MB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 75%, 250 secs]  8 threads:    37698669 ops,  149734 (avg:  150752) ops/sec, 15.14MB/sec (avg: 15.24MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 76%, 251 secs]  8 threads:    37856515 ops,  157795 (avg:  150780) ops/sec, 15.96MB/sec (avg: 15.25MB/sec),  2.48 (avg:  2.65) msec latency
[RUN #1 76%, 252 secs]  8 threads:    38013536 ops,  156978 (avg:  150805) ops/sec, 15.87MB/sec (avg: 15.25MB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 76%, 253 secs]  8 threads:    38156377 ops,  142802 (avg:  150773) ops/sec, 14.44MB/sec (avg: 15.25MB/sec),  2.80 (avg:  2.65) msec latency
[RUN #1 77%, 254 secs]  8 threads:    38307944 ops,  151518 (avg:  150776) ops/sec, 15.32MB/sec (avg: 15.25MB/sec),  2.63 (avg:  2.65) msec latency
[RUN #1 77%, 255 secs]  8 threads:    38447041 ops,  139061 (avg:  150730) ops/sec, 14.06MB/sec (avg: 15.24MB/sec),  2.86 (avg:  2.65) msec latency
[RUN #1 77%, 256 secs]  8 threads:    38589164 ops,  142084 (avg:  150696) ops/sec, 14.37MB/sec (avg: 15.24MB/sec),  2.83 (avg:  2.65) msec latency
[RUN #1 77%, 257 secs]  8 threads:    38734196 ops,  144990 (avg:  150674) ops/sec, 14.66MB/sec (avg: 15.24MB/sec),  2.56 (avg:  2.65) msec latency
[RUN #1 78%, 258 secs]  8 threads:    38780316 ops,   46093 (avg:  150268) ops/sec, 4.66MB/sec (avg: 15.20MB/sec),  9.19 (avg:  2.66) msec latency
[RUN #1 78%, 259 secs]  8 threads:    38934283 ops,  153907 (avg:  150282) ops/sec, 15.56MB/sec (avg: 15.20MB/sec),  2.60 (avg:  2.66) msec latency
[RUN #1 78%, 260 secs]  8 threads:    39096194 ops,  161595 (avg:  150326) ops/sec, 16.34MB/sec (avg: 15.20MB/sec),  2.47 (avg:  2.66) msec latency
[RUN #1 79%, 261 secs]  8 threads:    39264325 ops,  167921 (avg:  150394) ops/sec, 16.98MB/sec (avg: 15.21MB/sec),  2.38 (avg:  2.65) msec latency
[RUN #1 79%, 262 secs]  8 threads:    39418801 ops,  154103 (avg:  150408) ops/sec, 15.58MB/sec (avg: 15.21MB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 79%, 263 secs]  8 threads:    39568346 ops,  149256 (avg:  150403) ops/sec, 15.09MB/sec (avg: 15.21MB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 79%, 264 secs]  8 threads:    39722189 ops,  153560 (avg:  150415) ops/sec, 15.53MB/sec (avg: 15.21MB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 80%, 265 secs]  8 threads:    39862334 ops,  140017 (avg:  150376) ops/sec, 14.16MB/sec (avg: 15.21MB/sec),  2.85 (avg:  2.65) msec latency
[RUN #1 80%, 266 secs]  8 threads:    40007795 ops,  145372 (avg:  150357) ops/sec, 14.70MB/sec (avg: 15.20MB/sec),  2.75 (avg:  2.65) msec latency
[RUN #1 80%, 267 secs]  8 threads:    40170914 ops,  162988 (avg:  150405) ops/sec, 16.48MB/sec (avg: 15.21MB/sec),  2.45 (avg:  2.65) msec latency
[RUN #1 81%, 268 secs]  8 threads:    40317808 ops,  146828 (avg:  150391) ops/sec, 14.85MB/sec (avg: 15.21MB/sec),  2.72 (avg:  2.65) msec latency
[RUN #1 81%, 269 secs]  8 threads:    40465205 ops,  147288 (avg:  150380) ops/sec, 14.89MB/sec (avg: 15.21MB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 81%, 270 secs]  8 threads:    40609781 ops,  144483 (avg:  150358) ops/sec, 14.61MB/sec (avg: 15.20MB/sec),  2.77 (avg:  2.65) msec latency
[RUN #1 82%, 271 secs]  8 threads:    40757581 ops,  147629 (avg:  150348) ops/sec, 14.93MB/sec (avg: 15.20MB/sec),  2.70 (avg:  2.66) msec latency
[RUN #1 82%, 272 secs]  8 threads:    40906566 ops,  148851 (avg:  150342) ops/sec, 15.05MB/sec (avg: 15.20MB/sec),  2.68 (avg:  2.66) msec latency
[RUN #1 82%, 273 secs]  8 threads:    41061903 ops,  155302 (avg:  150360) ops/sec, 15.70MB/sec (avg: 15.20MB/sec),  2.57 (avg:  2.65) msec latency
[RUN #1 82%, 274 secs]  8 threads:    41212449 ops,  150497 (avg:  150361) ops/sec, 15.22MB/sec (avg: 15.20MB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 83%, 275 secs]  8 threads:    41366265 ops,  153791 (avg:  150373) ops/sec, 15.55MB/sec (avg: 15.21MB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 83%, 276 secs]  8 threads:    41519889 ops,  153560 (avg:  150385) ops/sec, 15.53MB/sec (avg: 15.21MB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 83%, 277 secs]  8 threads:    41667084 ops,  147157 (avg:  150373) ops/sec, 14.88MB/sec (avg: 15.21MB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 84%, 278 secs]  8 threads:    41812972 ops,  145845 (avg:  150357) ops/sec, 14.75MB/sec (avg: 15.20MB/sec),  2.74 (avg:  2.65) msec latency
[RUN #1 84%, 279 secs]  8 threads:    41966225 ops,  153228 (avg:  150367) ops/sec, 15.49MB/sec (avg: 15.21MB/sec),  2.61 (avg:  2.65) msec latency
[RUN #1 84%, 280 secs]  8 threads:    42114071 ops,  147812 (avg:  150358) ops/sec, 14.95MB/sec (avg: 15.20MB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 85%, 281 secs]  8 threads:    42275261 ops,  161159 (avg:  150397) ops/sec, 16.30MB/sec (avg: 15.21MB/sec),  2.48 (avg:  2.65) msec latency
[RUN #1 85%, 282 secs]  8 threads:    42415508 ops,  140166 (avg:  150360) ops/sec, 14.17MB/sec (avg: 15.20MB/sec),  2.85 (avg:  2.65) msec latency
[RUN #1 85%, 283 secs]  8 threads:    42556848 ops,  141312 (avg:  150328) ops/sec, 14.29MB/sec (avg: 15.20MB/sec),  2.82 (avg:  2.66) msec latency
[RUN #1 85%, 284 secs]  8 threads:    42702880 ops,  145999 (avg:  150313) ops/sec, 14.76MB/sec (avg: 15.20MB/sec),  2.74 (avg:  2.66) msec latency
[RUN #1 86%, 285 secs]  8 threads:    42849060 ops,  146137 (avg:  150298) ops/sec, 14.78MB/sec (avg: 15.20MB/sec),  2.73 (avg:  2.66) msec latency
[RUN #1 86%, 286 secs]  8 threads:    43003090 ops,  153990 (avg:  150311) ops/sec, 15.57MB/sec (avg: 15.20MB/sec),  2.60 (avg:  2.66) msec latency
[RUN #1 86%, 287 secs]  8 threads:    43154727 ops,  151612 (avg:  150316) ops/sec, 15.33MB/sec (avg: 15.20MB/sec),  2.63 (avg:  2.66) msec latency
[RUN #1 87%, 288 secs]  8 threads:    43309755 ops,  154988 (avg:  150332) ops/sec, 15.67MB/sec (avg: 15.20MB/sec),  2.58 (avg:  2.66) msec latency
[RUN #1 87%, 289 secs]  8 threads:    43472551 ops,  162749 (avg:  150375) ops/sec, 16.46MB/sec (avg: 15.21MB/sec),  2.45 (avg:  2.65) msec latency
[RUN #1 87%, 290 secs]  8 threads:    43618156 ops,  145572 (avg:  150359) ops/sec, 14.72MB/sec (avg: 15.20MB/sec),  2.74 (avg:  2.65) msec latency
[RUN #1 88%, 291 secs]  8 threads:    43772821 ops,  154630 (avg:  150373) ops/sec, 15.64MB/sec (avg: 15.21MB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 88%, 292 secs]  8 threads:    43929889 ops,  157027 (avg:  150396) ops/sec, 15.88MB/sec (avg: 15.21MB/sec),  2.53 (avg:  2.65) msec latency
[RUN #1 88%, 293 secs]  8 threads:    44072873 ops,  142947 (avg:  150371) ops/sec, 14.46MB/sec (avg: 15.21MB/sec),  2.80 (avg:  2.65) msec latency
[RUN #1 88%, 294 secs]  8 threads:    44227794 ops,  154886 (avg:  150386) ops/sec, 15.66MB/sec (avg: 15.21MB/sec),  2.58 (avg:  2.65) msec latency
[RUN #1 89%, 295 secs]  8 threads:    44382674 ops,  154855 (avg:  150401) ops/sec, 15.66MB/sec (avg: 15.21MB/sec),  2.58 (avg:  2.65) msec latency
[RUN #1 89%, 296 secs]  8 threads:    44531037 ops,  148329 (avg:  150394) ops/sec, 15.00MB/sec (avg: 15.21MB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 89%, 297 secs]  8 threads:    44678034 ops,  146964 (avg:  150383) ops/sec, 14.86MB/sec (avg: 15.21MB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 90%, 298 secs]  8 threads:    44825114 ops,  147042 (avg:  150371) ops/sec, 14.87MB/sec (avg: 15.21MB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 90%, 299 secs]  8 threads:    44972353 ops,  148340 (avg:  150365) ops/sec, 15.00MB/sec (avg: 15.21MB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 90%, 300 secs]  8 threads:    45123967 ops,  153629 (avg:  150375) ops/sec, 15.54MB/sec (avg: 15.21MB/sec),  2.62 (avg:  2.65) msec latency
[RUN #1 91%, 301 secs]  8 threads:    45272995 ops,  151985 (avg:  150381) ops/sec, 15.37MB/sec (avg: 15.21MB/sec),  2.63 (avg:  2.65) msec latency
[RUN #1 91%, 302 secs]  8 threads:    45421700 ops,  151705 (avg:  150385) ops/sec, 15.34MB/sec (avg: 15.21MB/sec),  2.63 (avg:  2.65) msec latency
[RUN #1 91%, 303 secs]  8 threads:    45576331 ops,  158677 (avg:  150411) ops/sec, 16.05MB/sec (avg: 15.21MB/sec),  2.52 (avg:  2.65) msec latency
[RUN #1 91%, 303 secs]  8 threads:    45742377 ops,  173097 (avg:  150483) ops/sec, 17.50MB/sec (avg: 15.22MB/sec),  2.31 (avg:  2.65) msec latency
[RUN #1 92%, 304 secs]  8 threads:    45882990 ops,  150882 (avg:  150484) ops/sec, 15.26MB/sec (avg: 15.22MB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 92%, 305 secs]  8 threads:    46028275 ops,  161032 (avg:  150515) ops/sec, 16.28MB/sec (avg: 15.22MB/sec),  2.48 (avg:  2.65) msec latency
